Gene,Rank
SLC35B1,-5.3772193031563785e-09
PLSCR4,-5.3777646360492305e-09
MIR9-3HG,-5.379286570378126e-09
ARL17A,-5.3842915425051645e-09
HNRNPK,-5.385604099804513e-09
THBS4,-5.388805053265391e-09
UBA2,-5.3901461978815144e-09
GSKIP,-5.395420466564283e-09
AC245884.1,-5.3956347171781385e-09
PTP4A2,-5.396136616253099e-09
HDHD3,-5.398642483942866e-09
AK6,-5.3998272161397354e-09
PHOX2A,-5.401122741753334e-09
CEBPG,-5.4036214671934404e-09
GABARAPL1,-5.408317588164629e-09
AL161729.1,-5.409003043898503e-09
LGALS8,-5.417324980787817e-09
CEP192,-5.420433228538927e-09
PELI3,-5.422317470333477e-09
ZNF41,-5.423279381841802e-09
ZC3H12D,-5.426293367230763e-09
RIMOC1,-5.429780966361898e-09
PAWR,-5.430858009425378e-09
PFDN6,-5.4321190424122575e-09
EFEMP2,-5.432338143590552e-09
CDCA7L,-5.4372838579672445e-09
DDX24,-5.4378151754875145e-09
FOXF1,-5.441365502220772e-09
USP19,-5.442202636374973e-09
ANXA5,-5.446094669170111e-09
NONO,-5.451618784831509e-09
ENOX2,-5.452100673382183e-09
SNRPG,-5.459320634206361e-09
EHMT1,-5.46031383967925e-09
CXCL2,-5.4631304677380545e-09
ELP1,-5.465361017414806e-09
MAP1LC3B,-5.4654586264319545e-09
CCZ1,-5.4714654599976566e-09
SLC7A6OS,-5.480024287704678e-09
MTHFR,-5.4801846801193445e-09
ZNF250,-5.488567444211709e-09
SCRN3,-5.489735886998339e-09
NCEH1,-5.492799272887599e-09
RPS4Y1,-5.492800888302967e-09
LRRC27,-5.493187050065915e-09
NSMCE2,-5.493620385765419e-09
AL035106.1,-5.494876962567657e-09
ZNF571,-5.498597919872418e-09
ARTN,-5.5042885374677035e-09
SPINK5,-5.505285025042869e-09
RPS21P4,-5.506113522733789e-09
LINC00648,-5.506627397814826e-09
WASHC3,-5.507447249650703e-09
DTNBP1,-5.51829611553763e-09
RABL6,-5.5245870851044415e-09
FNDC8,-5.525402074963442e-09
CFLAR-AS1,-5.526863600099377e-09
PDHA1,-5.531102696645573e-09
CFAP97,-5.531118439051676e-09
FANCC,-5.535104677349767e-09
ARL1,-5.538137431921543e-09
NSD1,-5.540245077872082e-09
DOCK7,-5.542388347402794e-09
SCAF1,-5.5435158699670285e-09
MORF4L2,-5.546471267382826e-09
EXOSC5,-5.549021890979107e-09
CAND2,-5.550592226459664e-09
EIF3I,-5.551190322689783e-09
LIG1,-5.556397995224775e-09
SNX1,-5.55718769113575e-09
MRFAP1,-5.559777425245423e-09
RTTN,-5.560873820203924e-09
CCDC167,-5.561323471135495e-09
USP14,-5.564247637760087e-09
AP1S1,-5.565422207794073e-09
ZNF639,-5.5688289428335e-09
CASP8,-5.573397770743868e-09
PREB,-5.573649802494516e-09
TAF4,-5.577552636743679e-09
PPCS,-5.577758306128565e-09
UBE2V1P7,-5.5835423776174905e-09
COP1,-5.584417685765529e-09
TCP1,-5.586759000737486e-09
PDCD2,-5.5895444825702295e-09
TOPBP1,-5.59064930485767e-09
KPNA3,-5.591584006412973e-09
RPRD1A,-5.597114108928345e-09
USP3-AS1,-5.601600519401835e-09
LMCD1-AS1,-5.610209807414492e-09
GPC2,-5.611481744278417e-09
HOGA1,-5.611584032212732e-09
MAP3K15,-5.613509948812179e-09
LINC02984,-5.617056202063682e-09
IBTK,-5.617778771186509e-09
SAMD4B,-5.628843635165269e-09
TSPOAP1,-5.637254134726901e-09
CYB561A3,-5.637651502309841e-09
GALNT12,-5.6382663959030095e-09
IL31RA,-5.642703553967101e-09
TNKS1BP1,-5.644145485800554e-09
SSBP2,-5.646973745412385e-09
ZNF407,-5.647806688069139e-09
EIF2B5,-5.649728171609673e-09
TRAP1,-5.6507703231915545e-09
SCRIB,-5.653498637367267e-09
PSMD5,-5.656213307192809e-09
CCDC39,-5.656317708353072e-09
RASL11A,-5.6584036565389584e-09
AL137077.2,-5.660169670335028e-09
AL121894.2,-5.6605702375422295e-09
RB1CC1,-5.66512392169349e-09
PLA2R1,-5.665685866947693e-09
KIAA0319L,-5.666546390382671e-09
C10orf88,-5.668240266299211e-09
OTULIN,-5.670674334445629e-09
RNU4-62P,-5.672295614576782e-09
REPS1,-5.677015597310259e-09
CAND1,-5.677309205798279e-09
PARTICL,-5.680605359692051e-09
HPF1,-5.6806624491459365e-09
AC093864.1,-5.680774109513722e-09
AC103591.3,-5.683100875757696e-09
PMS2P3,-5.684596573937289e-09
BTF3,-5.692382806325719e-09
ADAMTSL4,-5.694282947984492e-09
PLCG2,-5.694855168854785e-09
USP50,-5.700166496383704e-09
TCP10L,-5.700475942001327e-09
CEBPZ,-5.705862450988263e-09
TMEM30A,-5.70846831464556e-09
UFD1,-5.7090280363657655e-09
CIAO1,-5.710172197473541e-09
GRIP1,-5.71025488227145e-09
BNIP3,-5.715378225228644e-09
SMAD9,-5.716527689952779e-09
LINC02540,-5.719464187490254e-09
GUF1,-5.7205776313503195e-09
TBC1D10B,-5.722295030487537e-09
SLC30A6-DT,-5.723125562821624e-09
HSP90B2P,-5.724356309029249e-09
P2RX4,-5.731455332247025e-09
SPOPL,-5.731892047630494e-09
RPL7,-5.73953867580565e-09
AL589765.4,-5.749796893995838e-09
TCEA1,-5.75141335624458e-09
CLTA,-5.754533870881359e-09
CCER2,-5.761258533167788e-09
FEZ1,-5.763507371057861e-09
MIR152,-5.76449951899808e-09
KPNA6,-5.764908073899114e-09
MAGEF1,-5.7715540432601006e-09
NDFIP1,-5.776784984967988e-09
PCGF6,-5.783817386653819e-09
AL590822.1,-5.790222667602823e-09
ZRANB2,-5.792625481860749e-09
AC113382.2,-5.79819163224533e-09
AC105046.2,-5.798820826724075e-09
RHBDD1,-5.8020094207422166e-09
SMYD2,-5.8030660869034035e-09
ZNF117,-5.806737403687893e-09
CD4,-5.808132974969748e-09
UBE3D,-5.810090211762555e-09
IFITM3,-5.810227971049014e-09
ETFA,-5.828163030752343e-09
TIMM44,-5.833133744022334e-09
AMMECR1,-5.833619447605433e-09
ATG101,-5.833850159498527e-09
SMIM26,-5.834685711571858e-09
SRGAP2D,-5.837803809767979e-09
RPL21P31,-5.843488356682099e-09
EMD,-5.843811581421181e-09
TIMP1,-5.847008607410392e-09
DOP1A,-5.852104050341486e-09
UBXN1,-5.855819385895419e-09
RFFL,-5.863973385497505e-09
RPL36AP9,-5.864108976768016e-09
FBXL17,-5.8647629523565396e-09
MED8,-5.865330305244146e-09
AC004158.1,-5.867796458368682e-09
OGT,-5.868371676697682e-09
UXT,-5.868994234581216e-09
AP2B1,-5.869493084079887e-09
AC083805.1,-5.872703847082172e-09
PHLDA2,-5.872706382531452e-09
XRCC4,-5.8777735545206136e-09
GLRB,-5.878594335436877e-09
SRBD1,-5.879597310033466e-09
AL512306.2,-5.883493049421643e-09
ATXN10,-5.885463926070687e-09
RBM39,-5.889089383213357e-09
UBE2V2,-5.895062959381227e-09
CSNK1G3,-5.9022076146836186e-09
AL109824.1,-5.905716643127983e-09
SSBP4,-5.9107428319433006e-09
MIR4484,-5.916751919982557e-09
SATL1,-5.919292469088818e-09
IER5L-AS1,-5.921306554928943e-09
ARPC1B,-5.921306879221127e-09
ANXA2R-OT1,-5.928468107997752e-09
INCENP,-5.9356953005526954e-09
AC011284.1,-5.937768744922495e-09
BRSK1,-5.943790450835753e-09
POLH,-5.954108854206415e-09
TCTA,-5.954629980139672e-09
NPIPB13,-5.957028319044915e-09
RNU6-693P,-5.959792558705894e-09
B4GALT3,-5.961097331064952e-09
RPL34P27,-5.964187261277482e-09
KIAA0319,-5.974425267223607e-09
AC117383.1,-5.977422044741915e-09
ARF6,-5.980685796546278e-09
STX18-AS1,-5.981241487115289e-09
LINC02055,-5.9850370346439285e-09
RPL7P32,-5.9875447911912545e-09
DEK,-5.991479639094108e-09
AC008870.4,-6.0052959097537505e-09
MED4,-6.014636740850732e-09
DPP3,-6.015282175269864e-09
ATF5,-6.01640386190486e-09
SLC39A7,-6.016520623967625e-09
RNA5SP161,-6.0206051632309934e-09
C15orf39,-6.0222027126423e-09
USP6NL,-6.026638969458821e-09
ATAD3C,-6.030980379009167e-09
AC010307.4,-6.031526251889846e-09
LRRC39,-6.0427399157289135e-09
CCDC171,-6.05163548590487e-09
DNAJC5,-6.054415731645001e-09
ADAM33,-6.055526703251838e-09
NEPRO,-6.0557490101152484e-09
TMEM8B,-6.057497440579592e-09
RCAN2,-6.05876823552968e-09
PGM2,-6.0746250217712765e-09
SYMPK,-6.07530551523092e-09
GRPEL1,-6.0798759362026785e-09
PLXNA1,-6.082354870328979e-09
TGFBR1,-6.085573428773579e-09
DIAPH2,-6.086100001799087e-09
IER5,-6.092905758449954e-09
STAG1,-6.096906277811095e-09
BX927359.1,-6.097236439062272e-09
OSBPL9,-6.099244031272717e-09
NCOR2,-6.1009975423190874e-09
NCF1,-6.106920730388482e-09
RNU6-1170P,-6.107323033423488e-09
TUBB,-6.107503083841787e-09
CRP,-6.107996286127108e-09
SDCBP,-6.108081399005283e-09
DUSP13,-6.109436363763061e-09
PRDM10,-6.11080572814573e-09
AP3M1,-6.111671293750187e-09
AP002812.5,-6.112087290762483e-09
CMTR1,-6.1126018472157435e-09
AC092718.6,-6.115622647547168e-09
PCBP3,-6.116480021412268e-09
MRPL15,-6.117895951059394e-09
RAB4A,-6.118410387911609e-09
MIR6797,-6.118575037913427e-09
NIPSNAP2,-6.122287933487644e-09
ACYP2,-6.130052626924436e-09
TRIM31,-6.1314982933528995e-09
LRRC25,-6.136053307928624e-09
AGPAT2,-6.141514804075973e-09
ELOC,-6.141579117813153e-09
EP400P1,-6.147057955923794e-09
ERC2,-6.1476509169253746e-09
PPP1R12C,-6.152305161170348e-09
MRPS30-DT,-6.152701455075378e-09
AP000962.1,-6.153880556216032e-09
AL390755.1,-6.153892987636103e-09
RN7SL51P,-6.159618422923996e-09
AC010889.1,-6.164206929651503e-09
HNRNPA1P35,-6.167557832531216e-09
DYRK2,-6.16950321557168e-09
AL583805.2,-6.169826089883293e-09
LINC00342,-6.1705271810713946e-09
ALAS1,-6.171749403604381e-09
FBXW2,-6.1728453732593225e-09
TUBB2A,-6.175235909765871e-09
ARL14EP,-6.176442380162475e-09
BCAR3-AS1,-6.196885917559706e-09
POLR1C,-6.199421350055944e-09
SBNO1-AS1,-6.199793093126467e-09
YJEFN3,-6.200121296980588e-09
MED28,-6.20171220732714e-09
RFTN1,-6.206279271084527e-09
SETD7,-6.211213271089045e-09
SP3,-6.21263614966575e-09
ZNF527,-6.225671154919542e-09
ZNF84,-6.233948456079242e-09
SUSD1,-6.2341360364872455e-09
MSRB3,-6.2372820019316524e-09
AC007272.1,-6.2395551557731495e-09
AC133485.7,-6.244065287262121e-09
CYBRD1,-6.2442660031948726e-09
NMNAT1,-6.245381697561503e-09
RAB5A,-6.252445949038967e-09
LINC00869,-6.255064374167339e-09
WDFY2,-6.256860574220701e-09
ARFGEF1,-6.25854612267539e-09
AC022413.2,-6.263302152811145e-09
CLPX,-6.264506869786496e-09
RPS3AP21,-6.2656950594750835e-09
TMA7,-6.268908737231767e-09
AC008674.1,-6.26945936180547e-09
AC008537.2,-6.270174133041755e-09
HMGB1P23,-6.270423530403516e-09
NLRC3,-6.275790117387853e-09
LYRM2,-6.280362424190302e-09
POLR2H,-6.280414771530867e-09
BLZF1,-6.283822637992646e-09
SNRPD2,-6.2877828565766385e-09
PGBD2,-6.2895010352768495e-09
AC025178.1,-6.290645651457417e-09
MANEA,-6.290878946883574e-09
PTPDC1,-6.295029536793784e-09
SAFB2,-6.301294249566521e-09
TMEM177,-6.303571091468793e-09
DNAJC11,-6.305399305238398e-09
MECR,-6.308292130459933e-09
GIHCG,-6.309860287326221e-09
ZNF8,-6.3129675321221334e-09
DUSP3,-6.313529968946064e-09
AL137796.1,-6.315587685030488e-09
ITGAV,-6.319786755658803e-09
ILF2,-6.3267329805735685e-09
RPL23AP97,-6.33202150802407e-09
SORCS2,-6.33436741164077e-09
ARHGEF25,-6.335631725894006e-09
ZNF583,-6.336517027097124e-09
ST3GAL2,-6.3367979122006436e-09
PHGDH,-6.337345010258198e-09
MCCD1P2,-6.337621605993001e-09
PSAP,-6.338639635907037e-09
ZNF140,-6.345475956775452e-09
CASP3,-6.3455876151395305e-09
AC025031.3,-6.346679953081691e-09
AP001330.4,-6.3467473161171595e-09
MRPL40,-6.348048448504536e-09
PHYKPL,-6.3493436251386035e-09
ZBTB41,-6.3498558882193485e-09
BRCA1,-6.350844057738294e-09
STAT4-AS1,-6.352638206161448e-09
AC127521.1,-6.3548688762484294e-09
AC005005.4,-6.35757727406819e-09
HSD17B1,-6.358414742460281e-09
C1D,-6.361109180112015e-09
SLC10A5,-6.362610632506736e-09
HRNR,-6.3672621490917764e-09
PSEN1,-6.371497558804886e-09
HOXA13,-6.376698959363964e-09
LSM3,-6.381664427684593e-09
STEEP1,-6.38234875137103e-09
STRAP,-6.3853491447400456e-09
SUCLG2,-6.391731511759402e-09
LRRC18,-6.39577457246918e-09
ID2-AS1,-6.402775170903809e-09
SMARCD2,-6.4032319191004555e-09
PARN,-6.411232309368578e-09
NIPBL-DT,-6.411705663075974e-09
FAM136CP,-6.412896235611607e-09
RNA5SP340,-6.415786084977769e-09
RPA1,-6.417200125166671e-09
HGH1,-6.417802017729293e-09
CCDC93,-6.418395601218805e-09
RN7SL329P,-6.419851808950415e-09
LATS2,-6.422479186895292e-09
USH2A,-6.4230145165784146e-09
SETDB1,-6.423727239132111e-09
CCNYL6,-6.425213271615421e-09
POLD3,-6.429393870814577e-09
OXSM,-6.434206453782575e-09
MOB1A,-6.43839795896926e-09
DHX32,-6.455523486595669e-09
WDR70,-6.455892405074824e-09
GTF2H5,-6.456992373789796e-09
PUDP,-6.457134356893751e-09
UBE2D1,-6.469273708122892e-09
XRCC6,-6.4709096803425795e-09
BMS1P4,-6.471872321682999e-09
LINC00365,-6.472323933270782e-09
ERBIN,-6.4747208691367635e-09
TRMT1L,-6.477694043180224e-09
ALOX5,-6.479701385647444e-09
HMGA1,-6.4834298879083315e-09
PTCD2,-6.485201683114e-09
ZNF662,-6.490042181272171e-09
EOLA1,-6.490215064423446e-09
MIER3,-6.49213645061453e-09
MICU1,-6.49514201572281e-09
UBE2D3P3,-6.498042449962715e-09
AC074212.1,-6.504860287025571e-09
SLC12A5,-6.514555083886351e-09
LINC01338,-6.517441326215359e-09
FXR1,-6.5256961060785896e-09
AGRP,-6.528993322322049e-09
CDR2,-6.534482975412905e-09
AAGAB,-6.540058386242186e-09
LYST,-6.5445274068873894e-09
TRIM46,-6.547353233347318e-09
SCAF11,-6.5514230855961645e-09
NEMP1,-6.552601400896961e-09
HPRT1,-6.560028460404664e-09
SCARNA1,-6.560924476472437e-09
REEP3,-6.56248585599313e-09
RABGGTA,-6.5667290949978575e-09
BCL2L12,-6.5673848809334195e-09
AC025031.4,-6.567429909163874e-09
TAF6L,-6.568440840969215e-09
RLIM,-6.568715468286788e-09
HMBOX1-IT1,-6.571212458362562e-09
PARD6A,-6.571400612471752e-09
RPS6KC1,-6.572557400235155e-09
STK11IP,-6.5745282333134835e-09
PPM1L,-6.5763968908204595e-09
THBS4-AS1,-6.578242947507715e-09
PARK7,-6.5793976692461916e-09
PI4KA,-6.5809736735816746e-09
ZNF800,-6.581344593891662e-09
SBSPON,-6.581737219305567e-09
ACTR2,-6.581803425580666e-09
AL121750.1,-6.5828558828510385e-09
SGPL1,-6.582951456723806e-09
BRCC3,-6.588172861141542e-09
FAM87B,-6.589825403585366e-09
TSPAN16,-6.59112424790973e-09
SSRP1,-6.595839243686077e-09
AL139317.3,-6.598045713918447e-09
ELOBP4,-6.599938790368728e-09
STAT6,-6.6021581211802955e-09
LASP1,-6.602636079482161e-09
ZC3H4,-6.6044647205859595e-09
H2AZ2,-6.608645354172612e-09
EBF2,-6.608846635400755e-09
NOP56,-6.609850053544079e-09
AC104695.3,-6.615557361559167e-09
BCAS2,-6.61828516828621e-09
LRRC14,-6.6201675115633384e-09
NUFIP2,-6.623891952297152e-09
SLC16A5,-6.624474569419487e-09
Z94721.3,-6.62611527203971e-09
NDUFB2,-6.6280960764474365e-09
RPL13AP25,-6.628202070842922e-09
AC010998.1,-6.631913723634141e-09
AC027644.3,-6.6322839855601055e-09
XPC,-6.6328229159568694e-09
ACO1,-6.6328881306576185e-09
AC007383.3,-6.6368054697028526e-09
MIR8064,-6.641071462646179e-09
ACIN1,-6.641373259081249e-09
NOA1,-6.660983614264152e-09
TPST1,-6.661070468893905e-09
LARP7,-6.662145758417604e-09
RBMS3-AS2,-6.664568257117222e-09
U2AF2,-6.665254477761623e-09
LRP6,-6.66581457656275e-09
SKP2,-6.666338724351401e-09
EDEM1,-6.668930450906738e-09
AL139120.1,-6.672461077771374e-09
AL356094.2,-6.672721639123738e-09
MAGOH2P,-6.677540582319994e-09
KPNA2,-6.680931716345403e-09
AC073842.1,-6.682433397523238e-09
PPHLN1,-6.686020624527205e-09
ZNF337-AS1,-6.686564116036032e-09
OAZ1,-6.691108156464559e-09
UBQLN4,-6.69149737914887e-09
RNF32-AS1,-6.692839099284241e-09
MLF1,-6.693239587490843e-09
TM4SF19,-6.695001787737588e-09
PCBP4,-6.698564109186684e-09
ARL8B,-6.698745172706434e-09
GEMIN7,-6.7014385699758956e-09
ZFP36,-6.701621480175203e-09
DENND2D,-6.709430040727071e-09
RPS6KA4,-6.709985369122043e-09
CUL1,-6.7100697951495396e-09
SMARCD1,-6.711084858173316e-09
PSD,-6.7119940241280236e-09
PDZD7,-6.716238592121695e-09
ELOA,-6.7208156142766975e-09
ZNF746,-6.724021092619211e-09
PDCD4,-6.727198875881957e-09
FAM133B,-6.727316251061427e-09
AF111167.1,-6.7301083805831754e-09
MYADML2,-6.7324176951444005e-09
FBXL18,-6.7365745862776165e-09
ZFP37,-6.737022626774612e-09
ERI2,-6.737759174326021e-09
SLC9A1,-6.7382965167614824e-09
RNA5SP394,-6.7394475128878275e-09
ATG3,-6.739950852803852e-09
UPF3A,-6.743828441697534e-09
KDM2A,-6.744570483691141e-09
COX10-DT,-6.745363402810839e-09
FCHO2-DT,-6.749790661632382e-09
RIOK3,-6.751257163971881e-09
AC025627.1,-6.754994068915248e-09
ZNF707,-6.755203863490775e-09
AP3D1,-6.756668435108034e-09
RAB11FIP1,-6.7567439551003e-09
AC002377.1,-6.7568928205750534e-09
AL096794.1,-6.758109672696689e-09
AC107241.1,-6.758520701034244e-09
PYCR3,-6.7618591888614235e-09
WTAP,-6.766357609546912e-09
ATP5MC1,-6.7667058692330254e-09
LIMS1,-6.768565709309395e-09
LIPT2-AS1,-6.7692966967440884e-09
TENT4A,-6.770702968719581e-09
BET1L,-6.771568156531143e-09
PCNX2,-6.77219506340545e-09
PSMD10,-6.77758549737114e-09
COMMD1,-6.778597773797592e-09
CHST2,-6.784992125031514e-09
PHF12,-6.786969644049598e-09
CATSPERE,-6.788882049573313e-09
RAD51C,-6.7901764286152585e-09
FZR1,-6.790447171433065e-09
POLR3DP1,-6.791107273869523e-09
GLT8D1,-6.7915144557483e-09
RN7SL150P,-6.791536917040494e-09
GRK2,-6.795086448938287e-09
UHRF1BP1,-6.801653008976473e-09
LANCL2,-6.801672803344849e-09
HEATR1,-6.803177535225092e-09
AC110603.1,-6.810560985047079e-09
AC010336.5,-6.813505819730819e-09
ACTR5,-6.814360413132574e-09
MOGS,-6.820133271519834e-09
ATAD2B,-6.823363483568235e-09
SLC25A20,-6.826988756537646e-09
HLA-DOA,-6.828198068663609e-09
HDAC3,-6.8291044293497145e-09
FAM27C,-6.8343114013681544e-09
HNF1A,-6.83500964145357e-09
TRAV8-3,-6.837010158762829e-09
LRRC17,-6.838268995778176e-09
AC097382.2,-6.8383002311727e-09
TUBD1,-6.844826683352313e-09
RNU6-681P,-6.846207050843415e-09
BCL2L2,-6.854391436852224e-09
EIPR1,-6.860624910474243e-09
RACK1,-6.86748772272387e-09
LINC02048,-6.868831731122591e-09
THYN1,-6.87274711285243e-09
EXOC5,-6.879051518608477e-09
PTRH1,-6.887388299663348e-09
CAPN15,-6.888467786859187e-09
USPL1,-6.891283763984674e-09
PGAP2,-6.894090342532112e-09
KHDRBS1,-6.900286001565908e-09
LINC00621,-6.900877372879815e-09
PDIA6,-6.901784939356813e-09
SLC25A46,-6.9019943902477956e-09
SEC31A,-6.9029917693660084e-09
VTA1,-6.903068596983955e-09
PCDHB12,-6.903834153842307e-09
RPS15,-6.905442176773014e-09
LEO1,-6.905832718664253e-09
RBPMS-AS1,-6.90730875252588e-09
CNEP1R1,-6.9127165254469156e-09
DNAJA2,-6.91821041326334e-09
AC004765.1,-6.919511300587019e-09
C1orf74,-6.9232221305404825e-09
MRPL20,-6.9233325382130215e-09
ATRN,-6.923691199760858e-09
MICALL2,-6.9319456404368405e-09
PAAF1,-6.93474479865138e-09
LIPE-AS1,-6.93615321749833e-09
GPR35,-6.940971216906811e-09
ZNF497,-6.942105281150637e-09
FUT8,-6.942957213569431e-09
LINC02456,-6.946127487547942e-09
ARRDC3,-6.94816685067896e-09
RCCD1,-6.9491819351547765e-09
NCOA5,-6.952900835594655e-09
USP3,-6.9572735795420725e-09
LINC02028,-6.957942764611084e-09
DNAJB9,-6.958472392880369e-09
PPIAP70,-6.960234881668326e-09
MRPL36,-6.960414370451798e-09
B4GALT5,-6.96482230548123e-09
PBX1,-6.9650240968909855e-09
USP16,-6.9667443939371094e-09
CNST,-6.971762225296031e-09
PREP,-6.974762046781132e-09
TGM2,-6.976134724809423e-09
MPZL1,-6.978023034564145e-09
RNF39,-6.9795521591132695e-09
NOL8,-6.980678972374682e-09
MYBL1,-6.983103120488845e-09
WDR46,-6.986272655917509e-09
NFATC1,-6.991064620825671e-09
MALAT1,-6.994599596580852e-09
HIF1AP1,-6.998071956965138e-09
IRAK1BP1,-7.004705685431823e-09
RNA5SP305,-7.012425131287158e-09
ERLEC1,-7.014193911152339e-09
NUDT19P5,-7.016676580008612e-09
METAP1D,-7.017633679982893e-09
CPT1A,-7.020178616468776e-09
FOSB,-7.021231336218372e-09
SKA2P1,-7.022719060116143e-09
PCBD2,-7.0288961540379454e-09
AP005329.3,-7.033221118890592e-09
ZSWIM5,-7.0334053100906706e-09
FHAD1,-7.038211418935182e-09
L3HYPDH,-7.039263322436243e-09
KIAA0930,-7.046871847457224e-09
CFAP20DC,-7.056121429883706e-09
ZNF516,-7.067721208796792e-09
AL021878.2,-7.07035111457234e-09
TARS1,-7.0705643738534886e-09
BAG1,-7.0709444989772166e-09
INIP,-7.0715120042277014e-09
AL928921.1,-7.0716363572751985e-09
HAND2,-7.0741964588813455e-09
RAD54B,-7.082098769218396e-09
BRAP,-7.085491466127294e-09
AC044802.2,-7.092570222720778e-09
DNAAF1,-7.1019596883938305e-09
RBAK,-7.102656534949776e-09
ABRAXAS1,-7.104477511773642e-09
FRMD8,-7.1048264444992025e-09
PLEKHF1,-7.120550437647943e-09
IGHMBP2,-7.126614233740744e-09
LSM1,-7.130615985628728e-09
AC108057.1,-7.140454993996528e-09
SIL1,-7.14045803652625e-09
TRIM41,-7.1447870484340615e-09
PGAP6,-7.147381398071789e-09
TMED10,-7.157167742985189e-09
TUBGCP5,-7.161108566839291e-09
PTPRU,-7.164859130918369e-09
STAM,-7.164902907440786e-09
MS4A7,-7.1653475850090404e-09
AC087276.3,-7.1671807645089716e-09
POLD2,-7.1697114735345115e-09
ATP10A,-7.170127195447906e-09
GAS8,-7.177894043432305e-09
NTAQ1,-7.182846881656208e-09
PBRM1,-7.184336833768839e-09
ACOX1,-7.187213086746158e-09
NARF-AS2,-7.192669312791084e-09
ALDH9A1,-7.197176835169048e-09
AC023424.3,-7.201348657486822e-09
AC004542.1,-7.207924513802021e-09
NRSN2,-7.226159841011555e-09
AC110921.1,-7.22830225625442e-09
AMZ2,-7.229719550734888e-09
AC011511.3,-7.231421413118632e-09
POMK,-7.231849889474647e-09
ZCCHC9,-7.235394265467158e-09
NIBAN3,-7.245187406642345e-09
UTS2,-7.247113938111591e-09
LAS1L,-7.2472565048547e-09
NIPA2,-7.2601103319755895e-09
BLOC1S3,-7.261883812958909e-09
ZNF675,-7.262975524027186e-09
MYL11,-7.262983140728277e-09
ANKRD12,-7.271154594556717e-09
AP001189.3,-7.276034164166851e-09
TAF7,-7.290891163891057e-09
CANX,-7.292480586321785e-09
RANBP6,-7.297865616965527e-09
SC5D,-7.298660042812462e-09
HCLS1,-7.3020722451422144e-09
NSMF,-7.310205456290971e-09
CLTB,-7.312039902614852e-09
AL354733.2,-7.314540231033129e-09
MTMR1,-7.315717167215201e-09
GADL1,-7.3179051514193254e-09
NEK8,-7.3212892851351155e-09
ZFC3H1,-7.3213167804909865e-09
LTN1,-7.3225007071134515e-09
APLF,-7.327930392817143e-09
TSBP1-AS1,-7.330416694533751e-09
WHAMM,-7.335842987443263e-09
DYNLL1,-7.3383446811837164e-09
ENOX1-AS2,-7.3447739197550265e-09
BARD1,-7.34502304411551e-09
